-0.166X129-0.165X130-0.164X128-0.16X127-0.155X131...,0.159X37+0.159X36+0.153X67+0.152X68-0.15X53...,-0.142X43+0.142X59-0.141X42+0.141X60+0.139X58...,'-0.162X91-0.162X92+0.16 X76+0.159X77-0.157X121...',-0.233X16-0.232X17-0.231X15-0.229X14-0.227X18...,-0.162X140-0.162X139-0.161X138-0.16X141-0.159X48...,-0.151X152-0.148X151-0.147X153-0.14X150-0.139X24...,0.156X168+0.156X167+0.153X169+0.153X166+0.149X165...,-0.18X5-0.172X4-0.172X6-0.153X7-0.152X3...,-0.15X153-0.145X154-0.144X152-0.137X95-0.135X96...,-0.158X99-0.156X98-0.155X100-0.151X101-0.147X102...,-0.132X134-0.13X135+0.128X117-0.126X133-0.126X28...,-0.173X167-0.168X168+0.165X70+0.164X69-0.164X166...,0.194X175+0.193X174+0.182X3+0.181X4+0.179X176...,0.188X174+0.184X175+0.172X173+0.167X161+0.167X160...,'0.141X137+0.14 X103+0.137X138+0.133X102-0.131X41...',0.202X163+0.195X164+0.174X162-0.166X102+0.164X165...,-0.182X43-0.175X44+0.174X51+0.169X50-0.156X42...,0.192X24+0.187X25+0.162X23-0.161X131-0.158X130...,0.244X32+0.237X33+0.213X31+0.209X47+0.198X46...,0.174X28-0.172X107-0.171X108+0.163X27+0.163X42...,'-0.185X89+0.18 X96-0.178X90+0.176X97-0.162X153...',0.239X60-0.216X66+0.214X61+0.213X59-0.204X67...,-0.201X2-0.192X1-0.19X3-0.181X158-0.169X157...,-0.165X80-0.16X79+0.152X74+0.149X10+0.147X73...,'0.193X147+0.19 X146-0.176X139-0.166X138-0.162X140...',0.196X63+0.186X62+0.168X78-0.165X70+0.164X64...,0.193X151+0.188X152+0.158X129+0.157X150-0.154X102...,-0.223X125-0.208X124+0.204X119+0.204X118-0.191X126...,-0.153X83-0.152X22-0.146X82-0.14X23-0.14X167...,-0.2X88-0.197X87+0.192X135+0.183X82+0.181X134...,0.194X121-0.186X92-0.186X91-0.183X115-0.183X114...,-0.195X27-0.174X28-0.174X26-0.172X48-0.171X177...,0.252X1+0.228X2-0.198X7-0.186X8+0.157X3...,-0.216X58-0.196X57+0.194X52+0.187X64+0.182X63...,-0.203X178-0.184X96-0.18X97-0.162X177+0.159X172...,0.223X1+0.207X178-0.187X6+0.167X11-0.159X5...,0.167X178-0.153X144-0.146X145+0.145X139+0.134X140...,-0.168X151+0.164X146-0.151X132-0.149X141+0.147X24...,y
-0.435036,0.286763,0.094189,0.814216,-0.067356,-0.20046,0.742857,0.021029,0.307223,-0.648443,0.652538,0.905253,0.717107,-0.592302,-0.000188,-0.426208,0.077405,-0.171533,-0.573154,-0.340808,0.561395,0.168782,0.10042,0.173925,0.336699,-0.249897,0.317277,0.073386,0.122699,-0.059868,0.149109,-0.30637,0.03968,-0.039869,-0.172943,0.388434,-0.122708,0.00007,0.196697,5
0.962065,3.970916,1.482218,5.596071,-0.633354,-1.489284,1.827765,2.008505,1.775184,-0.552469,3.465437,-0.750038,-2.0836,1.222801,5.394083,-1.243301,1.592339,3.364877,-1.477142,-2.69069,-1.193696,0.415681,2.776453,-1.926383,-3.116602,-0.20101,0.971605,1.096981,-0.500852,1.094559,-0.170573,4.357952,1.198657,2.884199,1.495697,0.268834,-2.710688,-2.470353,-3.903454,1
-3.214526,-1.249521,1.175214,-1.046028,0.860136,-0.849514,-1.470894,-2.576699,4.265598,-3.369945,-4.998132,-4.346488,4.907495,16.753503,-1.16537,3.415367,-3.094209,4.220058,3.303158,-1.395132,0.466309,6.05232,1.717599,6.115577,1.418268,6.32407,-7.881575,2.627859,-9.898277,1.307815,1.824959,1.495292,-1.434037,-1.321868,-1.4278,3.385999,-0.474694,0.592202,2.069387,1
-0.470054,0.727628,-2.624851,-1.236332,-0.666372,-0.504059,2.377915,-1.90542,-0.03637,-0.689408,0.202011,0.455336,1.158261,-0.071315,-1.254642,-0.97088,1.54479,-0.680128,0.765922,0.093828,-0.270687,1.763377,0.519191,1.085842,-0.912582,0.784132,0.712121,-0.518158,-0.169706,-0.905759,-0.450721,-0.601186,0.814068,0.472143,-0.750298,0.46862,-0.993063,0.233628,-0.540009,2
0.154903,-0.725627,3.376462,-1.003094,5.084535,-9.652038,-5.443338,-0.638204,-0.155992,-8.048247,2.291214,2.848268,4.98353,-4.387921,-1.949316,0.829785,-1.597152,0.973315,0.629407,2.136212,-0.994243,2.136307,-2.191938,1.152601,0.136198,1.712702,0.64424,-1.465696,0.244018,2.826798,-0.957387,2.531618,0.618189,-0.334858,0.02604,-0.282958,-0.480439,0.193149,0.284913,1
3.169566,-3.647939,0.729163,4.796919,2.131352,1.238628,0.723841,1.759306,-0.220775,-3.028137,-1.900278,1.965683,0.482685,1.395142,-1.534492,0.337023,2.818237,-1.201043,-1.0647,0.474288,1.012149,-0.091259,-4.020546,0.604272,-1.727103,-5.536249,5.011848,-2.360461,-1.782413,4.277449,-1.001296,-1.917843,1.337356,3.978559,-0.995327,0.075799,0.750817,1.361103,1.705521,1
1.074079,-0.200805,-0.12092,-0.404037,0.857933,0.762267,1.531467,-0.711745,-0.501278,-0.012717,-0.027641,0.846822,0.651705,-0.761065,-0.851648,0.425696,1.004597,1.331752,-0.846746,0.716157,0.471775,1.031119,-0.096634,-0.045274,-0.917982,-0.142981,0.938478,0.019712,-0.525399,-0.09122,0.004531,0.136017,-0.018469,0.32258,-0.462865,-0.097116,-0.108053,-0.247572,0.129328,4
-0.315938,-0.456687,0.515602,-0.016813,-0.225052,-0.041594,1.139069,-0.08237,0.468512,-0.080265,0.093932,-0.767287,-0.435017,0.236964,0.075364,-0.230779,0.571729,-0.817319,0.346289,-0.515996,-0.417296,0.159841,0.081096,-0.122289,0.155992,-0.102054,-0.509461,0.472921,0.050612,-0.589039,-0.112115,-0.293556,0.422214,0.070077,0.252401,-0.007042,-0.146458,0.386555,-0.144905,5
-0.253388,-0.657886,0.102312,0.132674,-1.134517,1.154854,0.37165,1.064075,0.118679,-1.357085,0.743131,-0.702794,0.039332,-0.214961,0.782102,-0.928239,-0.736909,-0.068197,-0.71815,-0.460358,-0.062872,-0.234099,0.360282,-0.611997,-0.23676,-0.102209,-0.052204,0.048519,-0.239982,-0.524144,-0.237446,0.541072,0.1375,-0.027549,0.025525,-0.049949,0.33584,0.081766,-0.015858,5
0.839284,-0.282369,0.513378,0.587598,-2.743463,-1.296817,0.000997,-0.221572,0.21742,-0.719379,-1.280661,-0.780813,-0.122555,-0.19704,0.05921,-1.811466,-0.421625,-0.010542,-0.189316,0.435495,0.400278,0.089754,-0.147087,-0.007775,0.115973,0.294213,-0.088764,0.389181,-0.198866,-0.318741,-0.016447,-0.006305,-0.177743,-0.175506,-0.099063,-0.090449,-0.029293,-0.011183,0.048509,2
0.319578,-0.937257,-0.697536,-0.305666,-1.05613,-0.886114,-0.816758,2.145399,-0.186774,0.117911,0.255933,-1.313733,-1.3449,0.643643,0.699485,-1.753918,-0.230289,0.505399,0.759716,0.841531,0.773695,-0.800326,0.336757,-0.445375,-0.129202,0.243087,0.069682,-0.433431,-0.507335,-0.404036,-0.253515,-0.309335,0.09437,0.164008,-0.068376,0.273834,0.513262,-0.164336,0.027541,5
-0.435291,1.751462,-0.151557,-0.310277,-0.936772,-2.066231,-3.450993,3.456589,2.041885,-1.292463,1.085291,0.000318,-1.073851,0.898441,0.846868,-0.484989,-1.43964,0.419483,-1.074644,0.130981,0.515762,-0.214259,0.032073,0.214611,-0.480149,0.523958,0.613169,-0.235277,-0.568312,-0.189667,0.220931,0.385721,0.352636,0.614369,-0.723302,0.164702,0.098279,0.295612,0.117233,2
0.269777,0.473659,0.161373,-0.142962,-1.487915,-1.760326,-1.714375,2.38089,-0.413681,0.482038,-0.476346,-0.293123,0.716567,0.271072,0.450231,-0.372369,0.697566,0.507377,-0.078032,-0.389951,0.783783,0.032047,0.463312,-0.425725,0.014178,0.566748,0.51305,-0.053081,0.042683,-0.007288,-0.25019,-0.969755,-0.270274,0.471191,-0.204459,0.156615,0.707286,-0.440685,-0.153162,5
-1.726402,0.639387,-1.109998,-0.120491,1.502814,2.789044,4.211746,-1.76267,-0.620805,5.99747,-2.476541,-2.787266,-2.901949,0.330563,0.605549,0.752536,2.002689,-0.047336,0.962637,0.876684,0.739336,-0.488205,1.045941,-0.144929,-0.728109,-1.040306,0.641547,0.074448,-0.039284,-0.251359,0.355821,0.307487,0.698236,1.225604,-0.723705,0.491567,-0.524212,0.071958,0.121305,3
0.816536,-0.608848,-0.091102,1.014771,1.233602,1.934401,-0.418472,-4.128707,-1.68063,3.182141,2.642065,2.603316,-1.264625,1.074307,0.590873,-0.201828,0.04959,0.514395,0.336585,0.087793,0.244346,0.201214,-0.311946,0.090377,0.101383,-0.394589,-0.146678,-0.356682,-0.13762,-0.127868,-0.028317,-0.266981,-0.467992,-0.174839,0.357963,0.110144,-0.05787,-0.331814,-0.135255,2
-0.298359,0.031721,-0.024264,0.679873,1.125245,-0.411597,0.265242,-1.042836,0.252846,0.908875,1.559184,0.431403,-0.94924,1.214945,1.166539,-0.541661,0.257901,-0.663411,-0.122286,-0.01668,0.264169,0.168096,-0.435772,0.507302,1.350733,-1.130685,-0.241815,-0.234334,0.033737,-0.510675,0.064542,-0.190867,-0.055159,-0.058635,0.417012,0.416462,-0.271419,0.297506,0.41582,5
-0.122458,-0.142253,0.546418,-0.648393,-2.837771,0.788119,-0.608099,3.608484,-0.340033,-1.57746,-1.033856,-0.155943,1.18467,-0.738691,0.520952,-1.680132,0.460846,1.487363,0.757334,0.448737,-0.844295,-0.630276,-1.006164,0.108324,-1.291197,1.016402,1.086027,-0.093952,-1.16941,-0.129558,1.098773,0.209555,0.029048,0.175782,-0.302346,-0.194658,-0.372593,-0.295566,-0.355732,4
-0.999022,-0.886799,-0.292084,0.140889,2.485746,0.722984,1.250568,-4.517403,-0.245809,3.096711,0.361052,-0.524096,-2.565076,0.331949,-0.284748,-0.70461,-0.350748,0.901629,-0.237338,-0.376159,0.163707,-0.130815,-0.715725,0.303417,0.075816,-0.370574,-0.352475,1.012739,0.632375,0.574574,0.326194,-0.919967,-0.460147,0.062662,-1.094874,0.818783,-0.629715,0.639378,0.15915,4
0.491536,0.278418,-0.289696,-0.156921,-0.459224,-0.076739,-0.501581,0.632292,-0.101699,0.062489,-0.313105,0.207952,0.109714,0.011563,0.389493,-0.720715,0.090845,0.02962,-0.007461,-0.033985,-0.094249,-0.117706,-0.278846,-0.016881,0.217365,0.072851,-0.111857,0.512203,-0.043397,0.161889,-0.204499,0.101604,0.155883,0.232756,0.046473,0.102189,-0.231028,0.162448,0.125947,5
-0.713413,-0.005107,0.583732,-0.645624,-0.147584,-0.036146,0.493056,-1.88251,-0.335437,2.129866,0.242202,0.062959,-0.176502,0.251066,0.065241,0.849102,0.654058,-0.263115,-0.100036,-0.25358,-0.237243,-0.167429,-0.281951,-0.109986,0.067509,-0.065322,-0.030862,0.544045,0.395202,-0.087937,0.068592,-0.035494,-0.208653,-0.047896,0.243337,0.20638,-0.215367,0.117417,-0.126813,3
0.318298,-0.114764,0.512294,0.319606,1.299443,0.107427,0.946895,-2.105872,0.846003,1.295056,1.171096,0.096533,-1.964005,-0.224351,0.211058,-0.208826,0.013727,-0.183998,0.427546,0.672719,-0.396793,0.508129,-0.051237,0.52241,-0.089643,-0.276132,-0.235516,0.18287,-0.316324,0.257542,0.254181,-0.1092,0.277967,-0.396455,0.248333,0.079389,-0.301947,0.418102,-0.173847,5
0.515881,0.915345,0.093868,1.254455,0.908165,0.031635,-0.395369,-0.728428,-1.079176,-0.256764,-0.43694,0.811817,-2.058252,0.315508,0.730816,-0.501102,-0.949143,0.73196,0.035817,0.249833,-0.491956,0.907343,0.002429,-0.098068,-1.040053,1.077771,1.682633,-0.696063,0.629954,-0.665444,-0.083768,0.544333,-0.42249,1.234659,0.253102,0.265519,-0.027438,-0.740223,0.158598,4
0.892759,-0.266872,-1.120509,1.426782,-1.091104,0.88675,-0.55038,0.685046,0.382785,-1.761424,1.1125,-0.034706,0.631905,1.367098,0.043969,1.333079,-1.42646,-0.188405,-0.353756,-0.340138,0.026106,-0.528343,0.271465,-0.414971,0.057091,0.043838,0.038866,-0.720801,-0.72783,-1.177392,-0.247034,1.015299,-0.468157,-0.027283,-0.149326,0.183307,-0.217283,-0.112092,0.074954,2
-0.543013,-0.092936,-0.608751,-0.113102,-0.773045,-0.861797,0.260318,1.765525,-0.961155,0.093057,-0.768633,-0.698229,1.124259,-0.928444,0.195511,-0.445927,-0.367765,0.420784,0.327829,0.021145,0.378975,-0.090316,0.595662,-0.338057,-0.66785,0.029744,0.058502,-0.666446,-0.732738,-0.744423,-0.346085,-0.291326,0.204253,-0.094952,0.004558,0.667509,-0.038634,0.696643,0.167291,5
0.189361,-0.013117,-0.253061,-0.174611,-0.091797,0.666362,0.434112,-0.422565,-0.031574,-0.457004,0.318668,0.165782,-0.421886,-0.22139,0.454669,-0.595669,-0.225017,0.230261,0.076056,0.277447,0.174898,-0.52228,-0.130388,-0.148779,-0.140029,-0.267402,-0.174103,0.190987,-0.094593,-0.368311,0.032569,0.121962,0.141608,-0.057748,0.098922,-0.131893,-0.187537,-0.136315,0.161409,5
0.401418,0.138969,0.071881,0.100078,1.098002,0.424251,0.939986,-1.098406,-0.286248,0.204156,0.651357,-0.181839,0.243572,0.366298,1.631124,0.764496,0.68234,-0.149156,-0.658223,-0.068855,0.207966,0.990755,-0.947649,0.046226,0.481034,0.408151,0.03401,-0.243304,0.15931,0.125326,-0.492345,1.462116,0.435847,-0.683927,-0.703489,0.203302,-0.639043,-0.626055,0.053389,4
-1.242864,2.79609,-6.885123,-1.223769,-3.426526,-2.481929,-3.883913,3.027645,-7.022112,1.823918,2.268387,-3.575004,-0.332373,1.576167,3.753716,1.22994,0.060953,1.01338,2.764764,0.572462,0.241603,-0.798769,-0.728225,3.763626,2.267641,0.127434,1.597866,2.116933,-1.98219,-0.096357,1.30977,0.450508,0.621066,-0.536241,-0.216451,0.871189,-0.347467,0.765676,0.502286,1
0.257415,0.081526,0.477066,-0.508319,1.953101,0.669271,0.393426,-1.994227,3.090112,-1.432099,1.437366,-0.186682,1.193047,-1.927866,-1.592391,0.891082,-0.654647,-0.24484,-1.428792,1.379525,0.270301,-0.070862,-0.574218,-1.07545,-0.408087,1.058738,0.455731,0.928566,0.076318,-0.446114,0.098499,1.299831,0.340822,-0.244551,-0.139879,0.140356,0.488131,0.132992,0.213733,3
2.34953,-0.087549,-0.255413,-0.913002,-1.189832,1.300655,-0.46737,0.678991,0.965436,-0.285124,-0.731337,-0.599743,1.364409,0.690265,1.502212,-1.687929,1.949958,1.939752,-3.715201,-0.418376,0.130442,4.243164,-0.774412,-1.769257,-1.367653,-1.169746,3.717116,-0.167548,-2.176241,-0.90557,0.49231,-1.770525,-0.547395,1.107332,-1.170198,-1.14116,-0.060614,0.574047,0.517177,4
0.814702,-2.518017,-2.903316,-1.356243,0.95913,1.558934,-1.480964,1.332421,1.53335,-3.953257,0.723127,1.491208,-0.156481,-2.862489,0.716085,4.249945,0.695311,0.48394,-1.79345,-1.719118,-0.598195,1.641547,-1.066648,1.386881,0.843692,1.435771,0.548654,0.837463,0.702528,0.598645,2.079048,0.168589,1.023042,0.304512,0.791108,-0.085391,0.431349,-0.612525,0.986631,2
0.528433,0.629988,0.417191,-0.032857,-0.606785,-0.154443,-0.699845,0.567474,-0.023239,1.057583,-0.971868,1.473939,0.480578,0.112946,-0.111913,-0.235424,-0.161702,-0.117601,-0.439998,-0.333235,-0.28634,-0.069215,-0.075755,-0.079195,0.232367,0.116566,0.101611,-0.156231,0.311891,0.1786,0.253615,0.103238,-0.023259,0.169753,0.139152,-0.393612,-0.223157,0.068605,-0.054153,3
-0.421726,0.300014,0.250931,-0.594432,1.754543,-0.861915,0.775546,-1.517065,0.217692,0.832926,0.371292,-0.010701,-0.910232,1.047238,-0.140181,1.148585,0.019971,-0.043369,-0.099137,0.101165,-0.231303,0.332651,0.31421,0.625792,0.289021,0.21876,-0.156978,-0.438283,0.290611,0.2026,-0.464734,0.183185,-0.32324,-0.136061,-0.054608,0.05194,0.126303,0.052207,-0.0047,3
-0.918486,0.899795,-0.233388,-0.701322,-0.950162,1.485571,-0.089822,-1.464982,-0.290978,-0.669426,-0.069859,-1.119411,1.762553,0.882651,2.458311,0.58102,1.771824,-1.207208,-3.086824,-1.468518,-0.837527,4.934853,-0.586755,-0.959589,-0.240301,-1.69352,2.329806,0.438029,0.625101,-1.392413,-1.182086,-2.234345,-2.442181,-0.291385,-1.059173,-0.853318,-0.447259,0.35128,0.442241,4
0.391906,-0.357428,1.043425,1.42829,-0.076783,-0.558565,0.889448,1.005209,0.910366,-1.398188,-0.033219,0.451094,0.957382,-0.490414,0.107403,-0.91743,-0.444692,0.092797,-0.344578,0.085283,-0.092488,-0.177541,-0.24289,-0.49811,0.236852,-0.086837,0.244707,-0.099294,0.06873,0.150744,0.015996,-0.317632,0.177419,0.119787,0.01202,-0.168075,0.374442,-0.022049,-0.045112,3
17.979791,7.407373,-7.154839,-3.964168,-3.519722,-3.194843,5.276372,-3.500378,12.989318,-1.178258,0.739289,-7.505422,5.128178,1.893776,10.167294,-2.606097,13.115345,3.955307,11.243138,-7.383261,-4.900696,-4.558298,-6.415844,-0.3146,-16.842701,2.733696,0.982863,10.208576,1.791435,-2.734525,-3.302675,-6.638522,6.148704,9.287873,2.604552,5.247925,-10.512471,3.430713,-4.462621,1
0.645476,-0.188002,1.430474,0.591023,0.683073,0.956065,0.937934,-0.691808,0.489254,1.290412,0.752154,1.022957,-1.615688,1.121804,0.622053,-0.242815,-0.803156,0.025902,0.776399,0.965336,0.157473,1.035934,-0.810562,0.716844,-0.324701,-0.16544,0.784431,-0.155914,0.112974,0.913392,0.694404,-1.718581,-0.960299,-0.388063,0.751166,-0.250668,0.28764,-0.425455,0.051965,4
-0.014121,-2.600496,-0.494374,-1.2491,-0.857459,-1.376532,1.101287,1.038142,-0.48922,-0.053102,-1.220856,0.835628,0.725592,-1.394125,-0.156704,1.169979,0.644207,-0.151917,0.032247,-0.619832,-0.275253,0.578017,0.450865,-0.49789,0.137345,-0.588103,-0.037798,-0.571169,0.541573,0.125815,-0.029036,0.200427,0.07079,-0.105086,0.136541,-0.30012,0.24536,0.005299,-0.103362,3
-0.309224,0.417192,0.220611,0.205663,0.207777,1.236162,0.159459,0.243652,0.161293,-0.291656,-0.199402,0.678657,0.522185,0.634889,-0.093105,-0.87745,-0.159772,0.261613,0.152704,0.224087,0.168918,0.143478,-0.159656,0.000465,-0.1307,0.126471,-0.43724,-0.093567,-0.266387,0.232908,-0.133138,-0.159275,-0.005883,-0.008488,-0.122867,0.016863,-0.044504,-0.076017,0.002194,3
4.31909,-4.732537,2.779664,4.197005,-0.085245,-2.029346,-7.381536,-5.164573,1.53156,-8.086237,5.64569,-1.529801,-2.718209,1.468308,-1.767429,8.514837,4.293545,-0.771808,1.139437,-1.239303,-0.791526,3.342891,-0.90321,2.30177,-0.171783,-1.682346,0.231867,-0.39672,-0.440992,1.368661,-0.315141,-1.630946,0.758527,-0.657677,0.03229,-0.138886,0.11549,-0.775572,-0.064168,2
0.023875,-0.170534,0.253575,0.200514,1.851256,1.583179,2.389124,-2.353015,0.459936,1.749827,1.12947,0.127431,0.099101,-0.296386,-0.587303,0.264398,-0.560028,-0.857931,-0.281172,0.296639,0.484195,0.338437,-0.226033,-0.097908,0.685138,0.331778,-0.074134,-0.13222,-0.313913,-0.640171,-0.552631,-0.419046,-0.042155,-0.590436,0.317609,0.087682,-0.11999,0.051882,0.760984,5
1.364539,1.402394,2.395024,-0.832047,5.335276,2.523078,6.379493,-2.695883,-0.168472,-11.950848,-5.214361,-1.116313,-9.574395,-2.845238,3.130841,0.18215,1.508128,-4.871148,-1.6371,-2.514085,1.128947,-3.455234,-2.107332,0.230859,-4.172268,-1.609971,0.836839,-3.019403,-1.200482,-2.167309,3.691072,2.519186,0.45436,-8.046327,-3.416079,1.400628,-2.437233,1.575506,-2.038005,1
1.023816,0.108079,0.196256,1.187496,0.499572,0.771649,0.435631,-1.685901,0.342866,0.436028,0.390653,-0.105063,0.002101,0.09519,-0.366585,-0.88909,-0.119428,0.02719,0.483466,0.358434,0.752597,-0.1837,-0.626602,0.454427,-0.555588,0.329639,0.122526,0.388961,0.264415,-0.239001,0.379623,-0.180796,-0.72206,0.363253,0.262259,-0.294494,-0.393894,-0.090822,-0.102992,5
0.230891,-0.197417,-0.263681,-0.176801,1.291342,-0.608037,0.865181,-1.330229,0.011966,1.519759,-0.223062,-0.014164,-0.198071,0.126098,0.044213,0.028809,0.407135,0.370762,-0.00918,0.49246,0.57858,-0.07031,-0.180189,-0.051057,0.057938,-0.323186,-0.410945,-0.149327,-0.09652,-0.491753,0.106112,0.220369,-0.25469,-0.190265,-0.188001,0.093211,-0.117811,0.271529,0.071727,2
1.951003,-0.76702,-1.794199,1.848506,-1.703561,1.887664,4.308896,1.69811,3.955192,-1.995263,1.254307,2.060357,-3.940421,-4.139169,3.677808,2.369615,-4.000043,-5.976907,-0.781542,1.951435,1.337349,1.620144,1.143741,0.484259,1.666126,-3.186661,0.320786,-1.04972,-0.21104,3.683276,0.937277,3.338145,4.714648,-0.988085,-3.994698,-2.460952,2.181996,-3.589582,-1.244232,1
0.090537,0.998765,-1.451614,1.154529,-1.68224,4.298645,4.708825,-4.875501,-5.066973,6.823951,5.882313,-4.018797,-1.966903,4.828927,-0.334258,-2.736139,0.303189,0.547515,1.909849,2.562601,0.727433,-0.966822,0.019893,-2.624934,-1.765311,-0.738635,-0.685284,-0.303723,-1.529281,-0.641026,0.471001,0.075666,1.286736,1.485384,-0.47741,0.637,0.020132,-0.692195,-0.112552,2
1.721615,-0.226014,-0.018658,1.071043,0.527173,0.452226,0.1312,-0.859398,1.000552,-0.210734,0.116146,0.487811,0.466201,1.406329,0.402772,-1.093153,-0.104575,-1.598045,-0.317241,-0.420351,-0.278466,1.503484,-0.644795,1.203791,-3.099485,-0.311444,-0.754515,0.497096,1.880657,-1.166186,1.922392,0.69805,0.352215,-1.218995,-0.280824,-0.148874,-0.432235,-0.522533,-0.481779,4
0.07985,0.516265,-0.341683,-0.452273,0.210612,0.243702,0.054025,0.333928,-0.743742,-0.963395,-0.275017,0.265842,-1.199101,0.555108,0.838135,-1.383605,-0.254116,-0.097075,0.563846,0.486199,0.841307,0.149276,-0.045301,0.140326,-0.027102,-0.079737,-0.004605,0.147501,-0.037264,-0.092057,0.121965,-0.0399,-0.113484,-0.004294,0.025902,0.245184,0.13279,-0.101535,0.100549,2
0.119574,1.478447,-0.576241,0.000414,-3.192643,-0.808404,-0.787974,4.535469,-0.486876,-1.670256,-0.745333,0.029649,0.37399,0.141872,0.873115,0.823423,0.174713,0.011904,-1.734654,-0.391742,0.052761,-0.456199,-0.318764,-0.585472,-0.068962,0.415064,0.203409,-0.117257,-0.218118,-0.768252,0.154731,-0.233818,-0.410848,0.114213,-0.174168,-0.347331,-0.257102,0.606393,-0.273794,5
1.721715,-3.410947,-2.395391,1.179152,-0.889162,1.906233,4.382114,2.491429,-1.519274,-0.143229,-5.211601,-1.487452,-2.871251,0.847613,0.827026,1.82675,0.39709,-0.798181,1.792538,0.598426,-2.012388,-1.340665,-0.599939,1.97282,-1.505978,2.160227,-0.607304,-1.394472,0.18452,-0.022844,0.492132,-2.08727,0.203901,0.300677,0.528001,0.652741,-0.207437,0.782038,-1.284595,1
0.368034,-0.017419,-0.16046,0.130634,-0.401914,0.284887,-0.054756,0.007843,1.022095,0.066537,0.051431,-0.167308,0.024854,-0.113354,-0.502264,0.222449,-0.246245,0.158102,-0.1565,-0.22268,-0.375273,0.053982,0.054479,0.180242,-0.272514,-0.128103,0.312156,0.148164,0.466169,-0.28751,0.270125,0.025722,-0.170823,0.529152,0.014807,0.321049,0.248348,0.011824,-0.039105,5
-0.072986,-0.266879,-0.906668,0.489337,1.758879,0.82841,1.596726,-2.332089,0.046474,1.329091,0.614247,-0.251924,0.372966,0.410536,-0.655038,0.619208,0.090666,0.199817,0.207304,0.309755,0.119601,0.28467,0.055436,-0.166937,-0.102989,0.016634,-0.011028,0.172776,-0.295044,-0.161207,-0.168566,0.304606,-0.102748,0.21432,0.241419,0.195283,-0.056328,-0.007779,0.107765,3
-0.365304,-0.937468,0.512753,-0.295224,1.728366,-0.625406,0.751919,-2.247774,0.379251,0.677088,-0.594722,0.446745,0.326025,-1.076775,-0.896653,0.321805,-0.378182,-0.387417,0.4374,-0.128867,-0.008722,0.338127,-0.383272,0.173987,0.104832,-0.892669,0.350023,0.5237,-0.115111,0.508929,-0.031884,-0.212702,-0.290599,-0.416331,0.225764,-0.434986,-0.298898,0.15099,0.060368,5
-0.28518,0.079672,-0.279902,0.782084,-0.202607,-0.768611,-1.248585,0.865113,0.151762,0.781104,0.416504,0.197765,-0.222267,-0.236989,0.453812,0.603877,-0.493757,0.781568,-0.619015,-0.516235,-0.075328,-0.003287,0.089165,0.039392,-0.582157,0.309968,0.05818,0.656434,-0.050245,-0.497693,-0.225318,0.281094,-0.349267,0.013104,0.404362,0.228204,-0.139406,0.057209,-0.203316,5
0.919574,-0.459026,1.200513,-1.831033,-1.412861,-1.561641,-1.701802,0.807916,-0.235005,-2.133922,-2.212135,0.171611,1.498926,-0.224006,-0.504473,1.109351,1.107227,0.116755,-0.417747,-0.580598,-0.327808,0.23762,0.167804,0.176823,-0.161345,0.311313,-0.417169,-0.431318,-0.618929,0.351349,-0.109745,0.138177,0.75818,-0.24288,-0.184311,-0.041282,0.020854,0.117876,-0.040801,3
-2.508396,-0.149642,-1.563975,1.260464,0.153663,1.269199,2.079466,2.224039,-1.310299,4.726189,-4.59491,0.293075,-3.404323,1.584506,2.304613,0.450473,1.269344,0.35931,-1.074337,0.485484,0.462322,-2.494107,-1.242453,-1.791941,0.426897,1.886136,0.406185,1.699965,1.4959,-0.340133,0.727987,0.384091,-0.891419,-0.027665,-1.282728,0.613535,-1.036218,1.214402,-1.387577,1
0.957534,0.32024,-1.022773,-1.065536,-0.868349,0.182207,-0.918293,0.434675,0.529887,-0.61165,-0.774489,-0.064476,0.632039,1.516467,-0.527129,0.038107,-0.298754,0.661368,0.666084,0.220597,-1.008256,-0.311456,0.00085,-0.684629,0.619253,-0.533041,0.283366,-0.722572,-0.271073,-0.047631,0.121918,-0.744308,0.186489,0.298673,0.293063,0.178807,0.645581,0.039828,-0.36663,4
-0.699722,-0.139804,-0.036077,-0.10975,-0.656374,-3.064404,-0.405243,0.761252,-1.046847,-1.250685,-1.789349,-0.933336,2.660756,-2.466865,-2.221589,-1.828884,-0.840303,0.302673,0.788975,1.323529,0.405008,0.411635,0.059253,0.376625,-1.234459,0.333963,0.679705,-0.266566,0.372869,-0.073116,0.091291,0.885936,-0.325163,0.088758,-0.534231,0.140191,0.051245,-0.469067,0.55478,3
0.444787,-0.248301,-0.270843,-0.58179,-0.995295,0.330085,-0.646439,0.366183,0.000528,0.323132,-0.268306,-0.488225,-0.423748,-0.248993,0.224843,-0.25867,-0.018422,0.107211,-0.044774,-0.091991,-0.430969,-0.083507,-0.017993,0.002442,0.057195,-0.064992,0.015672,0.199567,-0.027721,-0.08037,-0.049697,-0.099329,-0.088632,0.065723,-0.112207,0.073679,0.088439,0.028894,-0.110694,3
1.335536,1.947482,-2.851635,1.861299,-7.639558,7.048052,4.458822,5.41164,3.034944,-1.712208,2.968865,-1.143677,1.337387,2.901729,3.119396,-5.495618,-2.416904,1.407676,2.705924,1.010566,0.396284,-0.130322,-3.99084,0.632317,-0.416082,-1.769838,-0.542581,2.683342,-1.804164,-1.893892,-1.400296,0.129839,-2.0475,0.439521,-0.405345,-1.100292,0.941212,-0.003766,-2.531734,1
